SERVER,BTOP_CHAMP_ID,BJGL_CHAMP_ID,BMID_CHAMP_ID,BBOT_CHAMP_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RJGL_CHAMP_ID,RMID_CHAMP_ID,RBOT_CHAMP_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,WINNER
NORTH_AMERICA,58,234,163,360,412,147,15,122,53,119,92,876,777,29,16,53,888,133,112,9,0,0,0,0,1
NORTH_AMERICA,58,141,517,15,40,107,268,147,78,238,74,35,236,119,12,888,-1,163,91,104,0,1,1,1,1
NORTH_AMERICA,54,9,8,119,555,78,777,24,38,888,164,131,517,81,43,895,91,114,246,62,1,0,0,0,1
NORTH_AMERICA,74,141,91,115,111,350,54,200,15,888,150,28,246,236,89,517,23,555,-1,350,1,1,1,1,1
NORTH_AMERICA,32,11,166,147,85,238,62,888,15,360,23,131,246,236,526,555,268,54,29,114,1,1,1,1,1
NORTH_AMERICA,2,76,41,81,350,888,238,53,-1,119,114,104,38,22,235,9,234,238,119,150,0,1,0,1,1
NORTH_AMERICA,516,200,74,360,37,555,112,23,122,27,68,121,13,119,147,9,111,103,203,888,1,1,1,1,0
NORTH_AMERICA,58,28,19,236,37,41,203,23,555,141,122,246,517,221,57,223,15,163,119,114,0,1,0,1,1
NORTH_AMERICA,67,120,8,236,267,23,555,203,112,54,164,245,38,360,134,104,119,15,55,157,0,0,0,1,0
NORTH_AMERICA,150,245,91,236,43,517,104,23,127,119,86,203,112,15,267,104,246,50,119,114,0,0,0,0,0
NORTH_AMERICA,86,163,55,202,16,119,53,157,166,164,240,104,517,236,412,23,268,114,77,350,0,1,1,1,1
NORTH_AMERICA,517,62,43,236,267,200,350,23,203,119,98,421,84,221,40,114,53,157,78,77,1,0,1,1,1
NORTH_AMERICA,98,141,112,81,350,24,53,203,895,246,84,5,55,236,235,8,234,238,203,23,0,0,1,1,0
NORTH_AMERICA,266,246,134,236,267,29,-1,107,28,62,92,203,7,119,164,121,147,163,350,131,1,1,0,0,0
NORTH_AMERICA,236,234,163,119,43,555,38,203,161,-1,41,104,134,21,53,429,114,23,350,55,1,0,1,1,0
NORTH_AMERICA,150,13,78,236,267,23,48,53,26,114,2,82,131,15,117,350,555,114,-1,517,0,0,0,0,0
NORTH_AMERICA,48,238,127,236,267,114,9,28,412,23,223,203,517,523,888,350,-1,268,895,112,1,0,1,0,0
NORTH_AMERICA,68,78,91,119,37,240,517,238,203,62,92,77,43,222,134,114,268,21,23,147,0,1,0,0,1
NORTH_AMERICA,875,154,246,119,32,44,234,25,104,114,62,28,58,21,40,104,23,24,157,12,1,0,2,1,1
NORTH_AMERICA,875,163,41,236,134,21,119,23,114,62,268,2,103,360,80,166,350,895,147,15,0,1,0,0,0
NORTH_AMERICA,2,163,777,236,267,23,245,84,107,555,74,62,157,360,53,350,9,23,81,221,1,0,0,1,1
NORTH_AMERICA,777,60,246,236,267,163,350,120,119,114,8,131,238,81,40,7,888,53,150,203,0,0,0,0,0
NORTH_AMERICA,200,79,268,147,555,23,119,38,235,114,84,238,55,15,117,53,114,141,8,23,0,0,0,0,0
NORTH_AMERICA,122,54,777,74,432,107,17,888,555,77,82,200,39,236,267,141,114,246,23,203,1,0,0,1,0
NORTH_AMERICA,266,131,157,21,53,888,23,7,120,107,2,48,517,360,111,888,9,29,350,107,0,1,0,0,1
NORTH_AMERICA,41,245,268,202,22,555,350,234,114,203,92,141,13,163,43,38,107,7,91,23,1,1,0,0,1
NORTH_AMERICA,41,80,136,145,555,7,-1,203,-1,-1,516,246,517,147,26,55,107,114,120,119,0,1,0,0,1
NORTH_AMERICA,24,497,163,29,121,7,30,888,106,-1,114,59,50,15,22,41,-1,-1,39,555,0,0,0,1,0
NORTH_AMERICA,240,876,246,222,37,235,114,7,20,119,84,44,67,523,432,7,54,-1,104,555,1,2,1,1,1
NORTH_AMERICA,23,44,517,119,22,111,-1,268,157,63,86,104,7,360,497,164,777,157,203,555,0,1,0,1,1
NORTH_AMERICA,113,91,157,523,37,24,-1,119,7,107,84,80,50,15,43,119,-1,246,114,517,1,1,1,1,1
NORTH_AMERICA,106,876,61,157,99,11,350,114,200,82,150,79,84,145,497,163,350,711,15,-1,0,0,2,0,0
NORTH_AMERICA,62,64,84,17,238,157,2,25,11,200,64,29,517,51,43,350,157,35,150,15,1,1,1,0,0
NORTH_AMERICA,27,28,238,21,350,11,555,114,-1,35,41,234,99,81,238,22,101,200,39,117,1,1,0,1,0
NORTH_AMERICA,266,104,777,30,235,203,119,141,67,24,516,80,55,221,53,119,114,78,89,166,1,1,1,1,1
NORTH_AMERICA,777,131,157,222,57,203,37,200,888,41,114,78,4,429,497,200,517,41,119,154,0,0,1,1,1
NORTH_AMERICA,150,15,157,131,111,200,24,895,9,235,80,777,154,202,22,26,555,119,41,895,1,1,1,1,1
NORTH_AMERICA,82,234,517,429,53,15,895,203,119,24,68,91,50,81,12,350,777,235,104,203,0,0,1,0,0
NORTH_AMERICA,114,62,163,115,432,9,350,30,104,28,24,78,38,221,147,245,37,-1,350,104,1,1,0,1,1
NORTH_AMERICA,114,98,69,360,3,200,-1,-1,350,895,102,887,81,119,555,15,25,350,122,11,1,1,1,1,1
NORTH_AMERICA,90,141,245,15,37,238,200,41,11,266,82,14,517,895,26,777,55,350,27,555,0,0,1,1,0
NORTH_AMERICA,266,64,517,236,432,200,20,122,245,895,164,81,50,67,350,107,200,103,114,9,0,0,1,1,1
NORTH_AMERICA,78,876,103,222,147,895,350,16,30,11,84,72,142,360,555,221,67,35,157,81,1,1,1,1,1
NORTH_AMERICA,85,62,92,81,147,104,103,86,17,22,79,28,246,157,40,895,350,163,104,23,1,0,0,0,1
NORTH_AMERICA,114,245,238,523,117,350,895,200,235,246,24,9,55,18,497,16,421,11,360,28,0,0,0,0,0
NORTH_AMERICA,875,107,517,67,53,266,203,147,246,163,150,20,38,15,43,119,203,91,238,24,0,0,1,0,0
NORTH_AMERICA,122,77,4,221,37,203,15,24,119,114,67,555,166,145,238,55,9,147,30,-1,1,0,1,0,0
NORTH_AMERICA,41,64,79,15,22,23,203,350,32,29,92,20,163,895,1,-1,203,55,119,114,0,0,1,1,1
NORTH_AMERICA,67,141,68,202,432,266,203,119,9,114,23,80,163,15,223,154,54,200,91,203,1,0,0,0,0
NORTH_AMERICA,41,163,555,221,235,888,266,875,119,37,6,154,68,15,16,429,200,9,895,34,0,1,0,0,1
NORTH_AMERICA,41,64,7,895,267,887,266,246,163,119,516,5,134,236,497,77,131,114,429,80,1,1,0,0,0
NORTH_AMERICA,164,120,517,429,12,203,238,350,30,221,518,421,58,360,111,117,114,888,777,163,0,0,1,0,0
NORTH_AMERICA,78,120,777,21,59,104,107,147,41,246,114,154,134,81,888,245,80,516,203,113,0,0,1,0,0
NORTH_AMERICA,92,104,7,147,235,122,41,119,555,30,58,234,134,21,43,26,101,142,62,17,1,0,1,1,0
NORTH_AMERICA,114,78,711,15,43,104,20,24,147,203,777,121,7,37,157,24,9,119,555,350,0,1,0,0,0
NORTH_AMERICA,24,121,69,523,26,154,15,1,30,80,887,64,517,221,40,1,141,81,7,104,1,1,0,1,1
NORTH_AMERICA,41,154,517,119,40,555,876,-1,30,67,777,203,84,110,412,-1,7,104,888,78,1,0,0,0,0
NORTH_AMERICA,24,77,127,236,267,163,246,203,17,28,78,62,7,21,16,246,3,203,122,166,0,0,0,0,0
NORTH_AMERICA,266,104,517,119,555,163,77,62,84,11,432,106,99,235,875,236,268,107,203,164,1,1,0,0,0
NORTH_AMERICA,24,28,157,22,147,141,163,17,104,45,92,91,7,110,53,26,246,9,55,17,0,1,0,1,1
NORTH_AMERICA,166,68,157,29,555,246,55,-1,200,92,24,141,163,15,350,119,203,120,22,240,0,0,0,0,1
NORTH_AMERICA,266,2,517,221,350,30,114,163,29,157,240,104,3,69,22,142,26,114,111,147,1,1,0,1,1
NORTH_AMERICA,114,76,777,81,59,147,92,895,9,107,24,104,34,18,888,30,68,15,38,200,1,1,0,0,1
NORTH_AMERICA,114,72,711,895,53,254,62,517,17,221,78,131,429,147,555,30,-1,421,350,122,1,1,0,0,0
NORTH_AMERICA,122,35,127,222,40,62,221,114,517,29,24,141,142,81,26,238,157,-1,107,523,0,1,0,1,0
NORTH_AMERICA,92,64,7,429,555,58,119,30,112,9,122,11,157,15,497,114,246,350,119,62,0,1,0,0,1
NORTH_AMERICA,266,91,245,81,143,29,555,7,58,107,164,28,777,119,350,200,92,246,107,203,0,1,1,0,1
NORTH_AMERICA,41,64,246,30,555,238,350,17,163,9,518,121,142,15,223,9,39,28,119,888,0,0,1,1,0
NORTH_AMERICA,85,234,55,119,147,555,157,62,777,122,114,60,246,222,37,76,15,84,350,141,0,0,0,1,0
NORTH_AMERICA,92,141,27,15,147,119,114,86,103,-1,122,42,104,145,40,114,555,895,-1,29,0,1,1,1,1
NORTH_AMERICA,114,121,134,16,74,11,38,887,555,41,166,30,234,15,350,266,119,200,555,84,1,1,0,0,1
NORTH_AMERICA,74,62,777,18,412,104,163,555,268,429,516,238,246,15,57,28,235,114,119,84,1,1,1,1,1
NORTH_AMERICA,8,104,103,895,16,246,117,350,200,84,92,107,166,147,37,119,238,58,39,429,1,0,0,0,1
NORTH_AMERICA,150,104,85,119,117,200,23,62,64,166,6,203,127,236,267,114,121,107,268,15,0,0,1,1,1
NORTH_AMERICA,104,102,166,51,37,268,234,200,246,555,78,76,238,119,40,234,555,122,246,9,2,2,2,2,0
NORTH_AMERICA,78,64,246,147,161,11,122,30,350,711,59,131,61,222,53,15,114,200,350,119,0,1,0,0,1
NORTH_AMERICA,240,517,64,51,117,114,203,26,555,200,516,62,134,119,43,105,-1,141,5,203,0,1,0,0,1
NORTH_AMERICA,85,104,42,119,40,517,141,888,38,555,41,120,112,15,350,107,203,62,147,30,0,1,0,1,1
NORTH_AMERICA,266,91,61,360,111,114,120,555,81,78,58,76,246,119,888,122,203,555,84,131,1,1,0,1,1
NORTH_AMERICA,104,113,84,360,526,-1,268,117,163,350,122,80,127,119,32,200,131,38,114,555,1,0,1,1,0
NORTH_AMERICA,27,113,39,15,555,266,200,131,114,119,875,62,163,360,32,107,30,246,114,134,0,1,1,1,1
NORTH_AMERICA,240,48,2,30,555,888,103,119,114,203,266,131,517,15,43,200,114,38,203,429,1,1,0,1,1
NORTH_AMERICA,240,131,80,221,555,203,53,246,119,114,150,234,112,895,5,62,107,517,-1,200,0,0,0,0,0
NORTH_AMERICA,23,245,236,119,526,429,421,147,246,200,114,48,38,221,235,29,104,157,41,163,0,0,1,0,0
NORTH_AMERICA,234,517,54,81,40,28,-1,268,9,29,516,876,238,221,350,29,7,266,163,26,1,1,1,1,1
NORTH_AMERICA,19,64,517,236,267,84,203,112,39,29,82,5,41,21,117,200,360,122,10,888,1,0,1,1,1
NORTH_AMERICA,133,104,25,221,117,9,15,84,39,29,114,120,157,147,53,29,113,200,163,350,1,1,1,1,1
NORTH_AMERICA,59,62,127,202,111,350,55,777,15,30,48,163,517,221,22,107,29,35,200,114,1,1,1,1,1
NORTH_AMERICA,78,35,711,81,235,29,104,350,147,122,246,76,7,119,518,15,62,147,266,107,0,1,0,0,1
NORTH_AMERICA,266,200,38,221,22,39,29,157,238,23,58,131,119,82,40,114,53,777,15,147,1,1,1,1,0
NORTH_AMERICA,157,33,84,235,223,67,107,92,119,221,17,28,166,145,111,246,35,203,119,141,1,0,1,1,1
NORTH_AMERICA,98,64,84,89,221,234,80,67,119,38,516,141,45,81,555,55,360,15,122,11,1,1,1,0,1
NORTH_AMERICA,74,81,142,104,78,41,131,-1,62,107,117,127,141,221,23,77,235,119,122,203,1,0,1,1,1
NORTH_AMERICA,23,28,360,222,235,54,202,141,117,203,114,9,91,81,22,18,107,147,54,517,1,0,0,0,1
NORTH_AMERICA,887,246,8,15,103,17,119,350,117,7,67,131,234,221,235,147,64,54,203,555,0,1,0,1,1
NORTH_AMERICA,876,59,54,145,21,11,89,114,777,350,84,203,4,18,154,41,202,163,143,35,1,1,1,1,1
NORTH_AMERICA,114,234,23,147,101,268,54,24,119,350,777,876,246,81,43,555,24,119,163,9,1,1,0,0,0
NORTH_AMERICA,2,76,163,236,267,62,203,7,111,28,122,107,84,81,235,141,555,119,37,24,0,0,1,0,0
NORTH_AMERICA,122,104,55,360,555,114,105,120,111,200,240,131,517,202,235,15,238,119,114,203,0,0,1,1,1
NORTH_AMERICA,114,35,134,110,235,119,104,41,163,246,268,80,3,157,22,38,429,147,20,555,0,0,0,0,0
NORTH_AMERICA,85,120,777,119,117,157,203,-1,350,-1,92,5,517,223,235,107,78,246,30,895,0,1,2,0,0
NORTH_AMERICA,166,30,50,202,235,246,240,141,221,517,58,120,18,777,350,28,147,53,114,62,0,1,0,0,0
NORTH_AMERICA,103,104,147,81,32,91,50,157,55,38,114,254,8,99,43,517,350,28,429,-1,0,1,0,0,1
NORTH_AMERICA,67,517,157,30,21,104,555,54,114,141,126,234,103,221,40,38,50,555,-1,-1,0,1,1,1,1
NORTH_AMERICA,92,120,131,81,43,777,203,122,141,38,41,72,142,21,350,23,111,157,30,80,0,1,0,0,0
NORTH_AMERICA,92,131,157,21,111,114,246,119,141,81,78,79,39,236,267,104,429,141,163,114,1,1,0,1,1
NORTH_AMERICA,516,48,7,119,555,22,44,268,41,78,54,234,43,21,497,203,3,235,238,-1,0,0,0,0,0
NORTH_AMERICA,887,104,777,30,12,119,67,240,238,163,516,64,517,235,157,246,78,360,119,240,0,0,1,0,0
NORTH_AMERICA,79,48,517,895,40,555,17,103,119,238,86,131,20,523,44,202,-1,164,120,-1,0,1,1,0,0
NORTH_AMERICA,113,203,50,147,53,350,15,895,888,122,14,62,127,119,40,38,114,888,15,555,1,1,0,0,1
NORTH_AMERICA,164,131,18,119,111,221,78,203,104,30,103,234,59,236,26,246,350,16,114,141,0,1,0,0,0
NORTH_AMERICA,24,78,163,523,888,114,55,122,147,141,74,72,238,429,59,9,157,150,104,887,0,1,0,1,0
NORTH_AMERICA,68,141,163,29,147,121,517,200,104,-1,122,79,246,157,888,119,45,9,350,221,1,0,1,1,1
NORTH_AMERICA,221,79,246,14,43,119,24,45,163,15,56,9,80,29,267,30,107,24,20,119,1,1,0,0,0
NORTH_AMERICA,122,120,99,429,888,114,69,16,523,26,164,876,42,22,497,246,157,-1,350,238,0,0,0,0,0
NORTH_AMERICA,24,104,115,29,40,41,119,9,15,238,85,62,91,895,26,23,555,517,888,268,0,0,1,0,0
NORTH_AMERICA,24,30,238,523,223,41,7,119,517,555,84,48,85,29,888,429,-1,114,203,86,1,1,0,1,0
NORTH_AMERICA,76,238,8,523,412,245,38,114,147,517,92,104,103,223,235,360,157,555,114,429,1,0,1,1,1
NORTH_AMERICA,79,59,517,15,497,157,119,17,104,9,84,62,555,44,147,26,119,268,17,221,0,1,0,0,1
NORTH_AMERICA,39,106,517,145,12,268,350,122,24,104,43,48,777,81,555,246,114,35,895,147,1,1,0,1,0
NORTH_AMERICA,24,77,221,43,350,114,131,246,157,119,164,120,777,147,22,246,9,429,238,30,1,0,1,1,0
NORTH_AMERICA,777,238,7,498,497,107,114,9,-1,119,246,131,104,157,12,221,517,147,122,9,1,1,0,1,1
NORTH_AMERICA,24,245,6,67,350,30,268,54,104,26,92,68,1,429,888,119,134,35,114,163,1,1,1,1,1
NORTH_AMERICA,887,64,163,81,888,35,-1,53,114,55,23,147,104,201,236,107,268,54,141,555,1,0,1,1,1
NORTH_AMERICA,8,68,234,81,101,35,163,17,432,429,41,20,517,895,888,6,119,15,19,38,1,1,0,1,1
NORTH_AMERICA,114,77,268,222,235,147,-1,203,78,119,2,68,84,15,432,119,35,23,55,9,0,1,1,1,1
NORTH_AMERICA,8,91,26,523,350,246,9,119,17,35,41,44,517,360,37,55,163,86,20,235,0,1,0,0,1
NORTH_AMERICA,86,44,50,429,37,92,350,119,157,203,84,48,41,360,497,163,26,246,114,35,1,1,1,1,0
NORTH_AMERICA,114,203,7,147,53,134,30,221,15,107,150,421,127,429,888,35,69,16,8,-1,0,1,1,1,1
NORTH_AMERICA,107,76,163,96,888,22,517,28,55,9,114,234,38,429,117,17,35,777,119,7,0,0,0,0,0
NORTH_AMERICA,150,104,69,21,888,22,895,16,246,238,103,234,114,222,497,147,30,203,35,119,1,0,1,1,0
NORTH_AMERICA,41,107,711,221,350,80,203,235,55,163,114,64,142,134,78,35,429,53,30,11,0,1,1,1,1
NORTH_AMERICA,157,80,142,50,12,38,24,-1,236,429,122,62,127,360,111,9,517,55,114,77,0,1,1,1,0
NORTH_AMERICA,114,20,131,119,497,203,517,147,163,246,875,76,777,81,432,238,23,35,429,555,0,1,0,1,1
NORTH_AMERICA,518,104,112,22,888,9,119,17,37,11,150,163,3,429,59,895,114,203,-1,35,0,2,2,0,0
NORTH_AMERICA,429,2,112,147,40,221,9,104,29,203,24,163,3,15,111,142,895,74,35,203,1,1,0,1,1
NORTH_AMERICA,875,245,142,895,26,34,-1,2,15,517,113,5,112,67,40,266,555,119,238,35,1,1,1,1,1
NORTH_AMERICA,41,234,127,119,26,77,-1,517,147,15,150,163,236,895,40,114,555,35,-1,238,0,0,1,1,1
NORTH_AMERICA,24,20,89,18,517,41,147,84,203,119,92,131,157,79,235,62,141,9,35,147,0,1,0,0,0
NORTH_AMERICA,80,104,234,202,101,112,-1,429,119,41,164,163,150,221,32,-1,157,35,777,55,0,1,0,0,0
NORTH_AMERICA,114,77,55,15,111,74,157,141,777,888,24,163,234,147,89,221,429,35,200,350,0,1,0,1,1
NORTH_AMERICA,246,76,4,18,555,35,106,147,122,111,887,107,84,119,32,-1,895,350,77,163,0,1,0,1,1
NORTH_AMERICA,266,200,50,81,350,114,166,360,555,107,164,28,238,51,80,104,119,120,111,24,1,1,0,0,1
NORTH_AMERICA,86,9,50,119,111,120,-1,517,164,104,114,121,238,147,43,350,141,107,30,24,0,1,0,0,1
NORTH_AMERICA,78,33,105,81,432,15,122,238,62,119,23,141,112,429,888,119,203,555,24,350,1,0,1,1,1
NORTH_AMERICA,56,131,91,119,111,120,147,86,107,163,887,234,7,81,888,238,104,246,895,555,1,1,0,0,0
NORTH_AMERICA,164,104,105,202,497,119,53,30,92,-1,777,64,711,360,117,24,350,114,119,238,1,0,1,0,1
NORTH_AMERICA,518,234,127,15,40,17,203,11,55,119,92,62,105,222,432,114,555,107,104,203,1,1,0,0,1
NORTH_AMERICA,150,48,517,498,497,119,114,7,141,53,39,154,38,202,16,54,429,516,200,895,0,1,1,1,1
NORTH_AMERICA,517,104,101,18,555,78,-1,-1,119,163,150,120,105,429,888,131,-1,-1,238,350,1,1,1,0,0
NORTH_AMERICA,86,76,157,498,111,119,164,203,238,77,54,9,91,22,497,517,-1,84,131,62,0,1,0,0,1
NORTH_AMERICA,240,20,105,202,111,114,17,203,238,555,6,254,134,895,432,80,888,119,78,350,1,0,0,0,0
NORTH_AMERICA,84,141,112,157,111,203,163,221,78,8,67,107,268,81,25,54,147,104,777,119,1,0,1,1,1
NORTH_AMERICA,86,62,105,223,235,238,-1,30,164,555,516,234,38,429,16,238,15,78,141,50,0,0,0,0,0
NORTH_AMERICA,157,59,105,15,432,203,119,238,24,154,887,25,246,222,266,238,147,203,41,350,0,0,0,0,0
NORTH_AMERICA,887,91,105,236,432,238,119,203,92,555,80,62,268,37,15,119,555,141,200,41,1,1,0,1,0
NORTH_AMERICA,92,121,105,895,235,104,238,21,58,119,17,154,18,202,40,147,246,104,80,21,1,0,0,1,1
NORTH_AMERICA,266,234,517,15,43,238,555,9,141,147,131,711,36,221,235,114,238,91,11,119,1,0,0,1,1
NORTH_AMERICA,41,200,79,115,16,202,147,23,163,92,150,33,238,236,22,104,350,15,141,114,1,1,0,0,0
NORTH_AMERICA,24,102,136,22,26,-1,7,266,15,203,14,91,105,523,432,114,555,-1,238,104,1,1,1,1,0
NORTH_AMERICA,86,141,517,74,26,15,203,119,164,777,516,234,38,81,32,114,238,40,119,120,1,1,0,0,0
NORTH_AMERICA,166,64,3,145,25,9,350,62,104,24,36,254,84,22,518,163,234,887,119,350,0,1,0,0,0
NORTH_AMERICA,240,163,84,67,555,119,114,147,350,41,56,121,61,81,43,86,9,15,221,119,1,1,0,0,0
NORTH_AMERICA,78,131,157,236,267,92,114,119,62,112,777,104,518,50,40,38,23,555,114,240,0,0,1,0,1
NORTH_AMERICA,114,101,51,59,126,90,122,895,53,11,92,238,76,432,157,236,200,25,360,78,0,2,2,1,1
NORTH_AMERICA,5,203,3,412,360,200,11,55,25,235,32,62,145,79,157,114,-1,7,51,28,1,0,1,0,0
NORTH_AMERICA,266,254,34,555,32,200,-1,105,163,150,17,254,103,202,235,42,80,84,54,40,1,0,0,0,1
NORTH_AMERICA,266,427,517,15,53,350,203,157,-1,62,777,104,134,360,12,7,41,25,200,119,1,0,0,0,0
NORTH_AMERICA,266,104,429,134,59,120,523,24,350,200,82,64,246,235,223,26,141,7,517,85,0,0,0,0,0
NORTH_AMERICA,67,33,3,147,43,555,350,141,24,40,23,5,7,222,53,-1,711,15,24,350,1,0,0,0,0
NORTH_AMERICA,777,200,105,29,412,421,350,888,67,24,875,78,7,221,53,62,119,114,203,104,1,0,1,1,1
NORTH_AMERICA,8,78,134,4,350,203,360,163,55,122,68,141,131,202,235,111,266,15,114,517,0,0,0,0,0
NORTH_AMERICA,266,104,517,360,117,888,163,203,350,119,111,234,22,134,122,876,203,15,114,238,1,1,1,1,1
NORTH_AMERICA,107,99,106,202,350,9,203,119,122,15,74,64,7,429,888,200,711,163,147,111,0,1,1,1,1
NORTH_AMERICA,887,203,55,236,147,166,350,107,84,157,24,200,61,15,53,350,62,154,246,-1,1,0,1,0,0
NORTH_AMERICA,164,200,517,15,117,67,24,119,888,147,98,141,19,81,43,895,67,50,350,24,0,1,0,1,1
NORTH_AMERICA,164,78,3,119,40,62,246,23,163,350,777,106,19,22,147,111,350,24,203,50,0,1,0,0,0
NORTH_AMERICA,516,141,42,221,40,38,246,350,203,114,164,106,142,119,267,203,555,62,24,888,1,1,1,0,1
